,Date,S&P 500 (TR),S&P 500 (Net TR),S&P 500,unemployment_rate,all_real_avg_hourly_earnings,all_real_avg_weekly_earnings,CPI_All_Urban_Consumers,Production_nonsupervisory_emp_real_avg_hourly_earnings,Production_nonsupervisory_emp_real_avg_weekly_earnings,CPI_Urban_Wage_Earners_and_Clerical,Real_GDP(T),1 Mo(DTY),2 Mo(DTY),3 Mo(DTY),6 Mo(DTY),1 Yr(DTY),2 Yr(DTY),3 Yr(DTY),5 Yr(DTY),7 Yr(DTY),10 Yr(DTY),20 Yr(DTY),30 Yr(DTY),NAICS Subsector Description,Approved Loans,Approved Dollars,% of Amount,State,Approved_PPP_Loans,Approved_PPP_Amount
841,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,AR,21754.0,2722726557.0
842,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,AS,2.0,419583.0
843,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,AZ,19280.0,4846959062.0
844,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,CA,112967.0,33413693192.0
845,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,CO,41635.0,7392960359.0
846,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,CT,18435.0,4151934451.0
847,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,DC,3253.0,1247218727.0
848,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,DE,5171.0,1090415848.0
849,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,FL,88997.0,17863199837.0
850,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,GA,48332.0,9464475442.0
851,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,GU,508.0,102418346.0
852,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,HI,11553.0,2046450982.0
853,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,IA,29424.0,4315688444.0
854,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,ID,13627.0,1850034026.0
855,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,IL,69893.0,15972578071.0
856,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,IN,35990.0,7491445351.0
857,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,KS,26245.0,4288652108.0
858,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,KY,23797.0,4149467684.0
859,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,LA,26635.0,5100534501.0
860,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,MA,46937.0,10360907178.0
861,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,MD,26068.0,6537733687.0
862,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,ME,14993.0,1944425549.0
863,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,MI,43438.0,10381310070.0
864,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,MN,46383.0,9014060040.0
865,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,MO,46481.0,7547822023.0
866,04/16/2020,5712.6,5051.23,2799.55,14.7,,,,,,,16.25,0.14,0.15,0.14,0.18,0.17,0.2,0.25,0.35,0.5,0.61,1.01,1.21,Mining,11168.0,3894793207.0,0.0114,MP,56.0,12619835.0
